"Kyme, Herakleides, magistrate","C 8","Single","2177","Iridescent tone, minor die shift on obverse, light scratch under tone at edge on reverse. Near EF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-151","151 BC - 143 BC","-143","143 BC","Tetradrachm","Kyme wearing tainia right","0","","aEF","","AR Silver","Kyme","4/6/2026 19:23:33","Admin","AEOLIS, Kyme. Circa 151/0-143/2 BC. AR Tetradrachm (34.5mm, 16.87 g, 11h). Stephanophoric type. Herakleides, magistrate. Struck circa 151/0 BC. Head of the Amazon Kyme right, wearing tainia / Horse prancing right; below raised foreleg, eagle standing right on thunderbolt; all within laurel wreath. ","","","Mark","2750","39BE1F48-5BC9-4129-A115-1683F27538DD","","Carpinteria","5/23/2023","","E-E&E-Ö, Phase I, 5; Oakley dies 65/b; SNG Copenhagen 105. ","Aeolis","0","","34.5","Own","","","","CNG Auction","16.87"
"Myrina","N 4","Single","2186","Attractively toned. EF. Well centered and struck. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-160","160 BC - 143 BC","-143","143 BC","Tetradrachm","Laureate head Apollo r/ Apollo Grynios r","0","","EF","","AR Silver","Myrina","4/6/2026 19:23:35","Admin","12mm h. Stephanophoric type. Laureate head of Apollo right / Apollo Grynios standing right, holding branch and phiale; monogram to left, omphalos and amphora at feet; all within laurel wreath. ","","","Mark","4500","4BC39476-99CC-4CB0-98E8-55FA5349ADA8","","NYC","5/11/2022","","From the J. de Wilde Collection. Ex Künker 236 (7 October 2013), lot 86; Classical Numismatic Group 88 (14 September 2011), lot 308; Nomisma 41 (8 May 2010), lot 47. Sacks Issue 20, obv. die 19; SNG Copenhagen 223. ","Aeolis","0","","32","Own","","","","CNG Auction","17.1"
"Myrina","C 9","Single","2186","Light golden tone, underlying luster, die breaks on reverse. EF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-160","160 BC - 143 BC","-143","143 BC","Tetradrachm","Laureate head of Apollo right","0","5","EF","","AR Silver","Myrina","4/6/2026 19:23:33","Admin","AEOLIS, Myrina. Circa 155-143 BC. AR Tetradrachm (33mm, 16.42 g, 11h). Stephanophoric type. Laureate head of Apollo right / Apollo Grynios standing right, holding phiale and laurel branch; monogram to left, omphalos and amphora at feet; all within laurel wreath. ","","","Mark","1700","74FAFD63-AFEE-4713-88E3-A23B4EF0972D","","Carpinteria","5/23/2023","","Sacks Issue 34, obv. die 59 (unlisted for issue). Very rare issue, only two examples recorded by Sacks, five in CoinArchives. ","Aeolis","0","","33","Own","","","","CNG Auction","16.42"
"Myrina civic issue","N 5","Single","2186","Lightly toned, numerous marks and scratches.","647","22","647","Admin","3/26/2025 5:54:52 PM","-160","160 BC - 143 BC","-143","143 BC","Tetradrachm","Laureate head of Apollo right","0","","aEF","","AR Silver","Myrina","4/6/2026 19:23:35","Admin","AEOLIS, Myrina. Circa 155-143 BC. AR Tetradrachm (33mm, 16.84 g, 12h). Stephanophoric type. Laureate head of Apollo right / Apollo Grynios standing right, holding phiale and filleted laurel branch; monogram to left, omphalos and amphora at feet to right; all within laurel wreath. ","","","Mark","2250","FBA791C2-D73C-498B-AD77-075EBBAFC776","","NYC","10/19/2022","","Sacks Issue 20, obv. die 19. ","Aeolis","0","","33","Own","","","","CNG Auction","16.84"
"Myrina civic issue","N 6","Single","2186","A fine example of excellent style. Minor die breaks, otherwise, about extremely fine. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-160","160 BC - 143 BC","-143","143 BC","Tetradrachm","Apollo/Apollo Grynios","0","","EF","","AR Silver","Myrina","4/6/2026 19:23:35","Admin","AEOLIS. Myrina. Circa 160-143 BC. Tetradrachm (Silver, 32 mm, 16.64 g, 12 h). Laureate head of Apollo to right. Rev. MΥΡINAIΩN Apollo Grynios standing right, holding laurel branch in his left hand and phiale in his right; at his feet to right, omphalos and amphora; to left, monogram; all within laurel wreath. ","","","Mark","3000","78FD7F6B-CA30-4A7C-BB51-C14AA71F13B8","","NYC","12/3/2022","","From the Hestia Collection, formed over the past five decades, ex Münzen & Medaillen GmbH 42, 3 June 2015, 73, Auctiones GmbH E-Auction 31, 23 November 2014, 40 and Münzen & Medaillen GmbH 40, 4 June 2014, 223.Sack Issue 22/28 (same obverse die). SNG Copenhagen","Aeolis","0","","32","Own","","","","Leu Numismatik Auction","16.64"
"Myrina civic issue","N 7","Single","2186","","647","22","647","Admin","3/26/2025 5:54:52 PM","-160","160 BC - 143 BC","-143","143 BC","Tetradrachm","Laureate head Apollo r","0","","aVF","","AR Silver","Myrina","4/6/2026 19:23:35","Admin","Laureate head of Apollo rightApollo standing right, holding a laurel branch in his left and phiale in his right., omphalos and amphora at his feet. ""MYPINAION"" and monogram to left, all within a wreathSNG Cop 221","","","Mark","1225","1F8258FE-8DD0-4FC4-AC1D-8840F3A973D6","","NYC","11/2/2023","","SNG Cop 221","Aeolis","0","","31","Own","","","","Aegean Numismatics","16.65"
"Myrnia civic issue","C 10","Single","2181","Attractively toned. EF. Well centered and struck.","647","22","647","Admin","1/25/2026 4:37:43 PM","-155","155 BC - 143 BC","-143","143 BC","Tetradrachm","Head of Apollo right","0","6","EF","71","AR Silver","Myrina","4/6/2026 19:23:33","Admin","Stephanophoric type. Head of Apollo right, wearing laurel wreath / Apollo Grynios standing right, holding phiale in right hand and laurel branch in left; three monograms to left, omphalos and amphora at feet; all within laurel wreath. ","","","Mark","5475","AE162311-C3A8-41E6-9DFB-153A924687CB","","Carpinteria","1/25/2026","","Sacks Issue 30, dies 58/j; McClean 7946 (same obv. die). Ex Vinchon (17 November 1990), lot 31.","Aeolis","0","","32","Own","","","","CNG Auction","16.75"
"Aetolian League","C 11","Single","2246"," gVF/EF, very well-centered, good metal.Alternative spelling: Aetolia, Aetolian","647","22","647","Admin","3/26/2025 5:54:52 PM","-220","220 BC - 205 BC","-205","205 BC","Didrachm","Head of Apollo r","0","12","VF","","AR Silver","Aitolia","4/6/2026 19:23:33","Admin","Aitolia, Aitolian League: AR stater (didrachm) ca. 220-205 BC, 10.56gm, 24.1mm.  Obv: Head of Apollo right, wearing oak wreath; ΦI below.  Rev: Aitolos standing left, kausia hung around neck and sword slung at waist, right foot set on rock, holding spear in right hand and leaning left arm on raised right knee; monogram to left; AITΩΛΩN to right.  ","","","Mark","7200","3BC656C1-6CF1-472A-9DC8-0C990B131DD5","","Carpinteria","9/4/2022","","Tsangari 696 (same obv. die);  BCD Akarnania 440 (same obv. die); SNG Berry 567; Hunterian 3; Weber 3123.","Aetolia","0","","24.1","Own","","","","Apollo Numismatics","10.56"
"Aitolian League","N 8","Single","2246","Good Extremely Fine. Very Rare; preserved in outstanding condition and thus exceptional for the issue.","647","22","647","Admin","3/26/2025 5:54:52 PM","-220","220 BC - 205 BC","-205","205 BC","Drachm","Laureate head of Artemis to right","0","","aEF","","AR Silver","Thermon","4/6/2026 19:23:35","Admin","Laureate head of Artemis right; bow and quiver over shoulder / Aitolos seated right on pile of shields, head facing, holding spear; to right, monogram above trophy; AITΩΛΩN to left. ","","","Mark","3850","9748BCE2-481E-4B77-B32A-C0D6F3F0F2A2","","NYC","6/17/2022","","Tsangari 717; BCD Akarnania 459; SNG Copenhagen 9; HGC 4, 945. 5.35g, 20mm, 3h. Acquired from Nomos AG;Ex European collection formed before 2005.","Aetolia","0","62","20","Own","","","","NumisCorner","5.35"
"Amphilochian Argos ","N 9","Single","2366","Nicely toned. Struck from a somewhat worn obverse die and with light scratches on the reverse, otherwise, about extremely fine. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-340","340 BC - 300 BC","-300","300 BC","Stater","Pegasos flying left","0","","aEF","","AR Silver","Argos","4/6/2026 19:23:35","Admin","AKARNANIA. Argos Amphilochikon. Circa 340-300 BC. Stater (Silver, 22 mm, 8.26 g, 7 h). A Pegasos flying left. Rev. AMΦI Head of Athena to left, wearing Corinthian helmet; behind neck guard, ABP and spear.  ","","","Mark","650","7CF07A73-86BB-41FE-AEB6-B1FCABDB8BAD","","NYC","12/3/2022","","BCD Akarnania 139 (this coin). Calciati 33. Imhoof-Blumer, Akarnanien 31. From the Hestia Collection, formed over the past five decades and from the BCD Collection, Münzen & Medaillen GmbH 23, 18 October 2007, 139 (with original ticket stating 'one of my first coins!!').","Akarnania","0","","22","Own","","","","Leu Numismatik Auction","8.67"
